# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Oct 12 17:22:43 2020
#
# COLUMN toi:            TESS Object of Interest
# COLUMN tid:            TESS Input Catalog ID
# COLUMN tfopwg_disp:    TFOPWG Dispostion (CP | FP | KP | PC)
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN st_pmra:        PMRA [mas/yr]
# COLUMN st_pmraerr1:    PMRA Upper Unc [mas/yr]
# COLUMN st_pmraerr2:    PMRA Lower Unc [mas/yr]
# COLUMN st_pmralim:     PMRA Limit Flag
# COLUMN st_pmdec:       PMDec [mas/yr]
# COLUMN st_pmdecerr1:   PMDec Upper Unc [mas/yr]
# COLUMN st_pmdecerr2:   PMDec Lower Unc [mas/yr]
# COLUMN st_pmdeclim:    PMDec Limit Flag
# COLUMN pl_tranmid:     Planet Transit Midpoint Value [BJD]
# COLUMN pl_tranmiderr1: Planet Transit Midpoint Upper Unc [BJD]
# COLUMN pl_tranmiderr2: Planit Transit Midpoint Lower Unc [BJD]
# COLUMN pl_tranmidlim:  Planet Transit Midpoint Limit Flag
# COLUMN pl_orbper:      Planet Orbital Period Value [days]
# COLUMN pl_orbpererr1:  Planet Orbital Period Upper Unc [days]
# COLUMN pl_orbpererr2:  Planet Orbital Period Lower Unc [days]
# COLUMN pl_orbperlim:   Planet Orbital Period Limit Flag
# COLUMN pl_trandurh:    Planet Transit Duration Value [hours]
# COLUMN pl_trandurherr1: Planet Transit Duration Upper Unc [hours]
# COLUMN pl_trandurherr2: Planet Transit Duration Lower Unc [hours]
# COLUMN pl_trandurhlim: Planet Transit Duration Limit Flag
# COLUMN pl_trandep:     Planet Transit Depth Value [ppm]
# COLUMN pl_trandeperr1: Planet Transit Depth Upper Unc [ppm]
# COLUMN pl_trandeperr2: Planet Transit Depth Lower Unc [ppm]
# COLUMN pl_trandeplim:  Planet Transit Depth Limit Flag
# COLUMN pl_rade:        Planet Radius Value [R_Earth]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc [R_Earth]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc [R_Earth]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Planet Insolation Value [Earth flux]
# COLUMN pl_insolerr1:   Planet Insolation Upper Unc [Earth flux]
# COLUMN pl_insolerr2:   Planet Insolation Lower Unc [Earth flux]
# COLUMN pl_insollim:    Planet Insolation Limit Flag
# COLUMN pl_eqt:         Planet Equilibrium Temperature Value [K]
# COLUMN pl_eqterr1:     Planet Equilibrium Temperature Upper Unc [K]
# COLUMN pl_eqterr2:     Planet Equilibrium Temperature Lower Unc [K]
# COLUMN pl_eqtlim:      Planet Equilibrium Temperature Limit Flag
# COLUMN st_tmag:        TESS Magnitude
# COLUMN st_tmagerr1:    TESS Magnitude Upper Unc
# COLUMN st_tmagerr2:    TESS Magnitude Lower Unc
# COLUMN st_tmaglim:     TESS Magnitude Limit Flag
# COLUMN st_dist:        Stellar Distance [pc]
# COLUMN st_disterr1:    Stellar Distance Upper Unc [pc]
# COLUMN st_disterr2:    Stellar Distance Lower Unc [pc]
# COLUMN st_distlim:     Stellar Distance Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature Value [K]
# COLUMN st_tefferr1:    Stellar Effective Termperature Upper Unc [K]
# COLUMN st_tefferr2:    Stellar Effecitve Temperature Lower Unc [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_logg:        Stellar log(g) Value [cm/s**2]
# COLUMN st_loggerr1:    Stellar log(g) Upper Unc [cm/s**]
# COLUMN st_loggerr2:    Stellar log(g) Lower Unc [cm/s**2]
# COLUMN st_logglim:     Stellar log(g) Limit Flag
# COLUMN st_rad:         Stellar Radius Value [R_Sun]
# COLUMN st_raderr1:     Stellar Radius Upper Unc [R_Sun]
# COLUMN st_raderr2:     Stellar Radius Lower Unc [R_Sun]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN toi_created:    TOI Created Date
# COLUMN rowupdate:      Date Modified
#
toi,tid,tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
1647.01,154927364,FP,13h51m29.81s,207.8742180,+84d04m17.81s,84.0716150,-14.6580000,0.052,0.052,0,8.1050000,0.052,0.052,0,2458688.9920100,0.000550,0.000550,0,6.9737800,0.0003000,0.0003000,0,2.7770000,0.1230000,0.1230000,0,9642.4900000,102.7350000,102.7350000,0,20.7856000,2.2525000,2.2525000,0,334.9060000,,,,1191.0000000,,,,10.2490000,0.007,0.007,0,306.5020000,3.1535000,3.1535000,0,5821.7000000,96.2000000,96.2000000,0,3.9700000,0.0800000,0.0800000,0,1.9200000,0.0600000,0.0600000,0,2020-01-29 22:18:55,2020-03-10 12:00:20
1648.01,376353509,,03h01m36.28s,45.4011790,+69d13m47.73s,69.2299240,16.3250000,0.036,0.036,0,5.4320000,0.050,0.050,0,2458796.2829900,0.004350,0.004350,0,7.3314900,0.0001900,0.0001900,0,1.4490000,0.2060000,0.2060000,0,790.0000000,2.1801800,2.1801800,0,2.4947300,0.2157820,0.2157820,0,15.9770000,,,,556.0000000,,,,9.5831000,0.006,0.006,0,69.8350000,0.1643000,0.1643000,0,4871.6000000,52.4000000,52.4000000,0,4.4800000,0.0900000,0.0900000,0,0.8400000,0.0600000,0.0600000,0,2020-01-29 22:18:55,2020-09-28 12:00:24
1649.01,116608612,FP,05h42m39.17s,85.6632100,+35d11m08.55s,35.1857080,-2.5440000,0.081,0.081,0,-20.5100000,0.062,0.062,0,2458817.8185800,0.000460,0.000460,0,3.4557200,0.0001200,0.0001200,0,2.1790000,0.1310000,0.1310000,0,6250.0000000,2.1243200,2.1243200,0,15.8322000,0.5757660,0.5757660,0,2783.9300000,,,,2023.0000000,,,,9.1704100,0.006,0.006,0,267.6830000,3.7770000,3.7770000,0,8170.0000000,258.8000000,258.8000000,0,4.2400000,0.0800000,0.0800000,0,1.7800000,0.0600000,0.0600000,0,2020-01-29 22:18:55,2020-03-04 12:58:47
165.01,350743714,FP,05h55m32.69s,88.8862250,-57d17m26.66s,-57.2907390,3.8580000,1.104,1.104,0,-39.7130000,0.845,0.845,0,2458326.2349300,0.000250,0.000250,0,7.7576500,0.0000100,0.0000100,0,3.3670000,0.2460000,0.2460000,0,7750.0000000,0.3543780,0.3543780,0,17.9043000,,,0,266.6040000,,,,,,,,9.7890000,0.024,0.024,0,193.7091000,,,0,6038.0000000,54.0000000,54.0000000,0,3.9600000,0.1100000,0.1100000,0,1.9100000,,,0,2018-09-05 18:34:59,2020-09-30 10:00:02
1650.01,122485078,FP,05h07m24.31s,76.8512850,+36d16m30.31s,36.2750850,3.5580000,0.076,0.076,0,-0.7760000,0.047,0.047,0,2458822.0987400,0.004220,0.004220,0,9.1505000,0.0034000,0.0034000,0,2.9860000,0.3850000,0.3850000,0,1370.0000000,2.8490100,2.8490100,0,11.1497000,0.6961480,0.6961480,0,272.7630000,,,,1132.0000000,,,,10.0106000,0.006,0.006,0,463.1560000,9.8940000,9.8940000,0,7719.0000000,139.9000000,139.9000000,0,3.7400000,0.0800000,0.0800000,0,3.0200000,0.1100000,0.1100000,0,2020-01-29 22:18:55,2020-03-04 12:58:47
1651.01,138168780,KP,06h19m10.31s,94.7929550,+73d49m39.24s,73.8275670,-16.6430000,0.055,0.055,0,-22.5930000,0.111,0.111,0,2458817.5845440,0.000120,0.000120,0,3.7649880,0.0000040,0.0000040,0,3.0080310,0.0106440,0.0106440,0,13524.2067280,52.9377630,52.9377630,0,17.7918400,0.7304830,0.7304830,0,1290.1306250,,,,1528.5447960,,,,9.8827800,0.006,0.006,0,235.4790000,2.4180000,2.4180000,0,6724.0000000,164.0000000,164.0000000,0,4.2900000,0.0900000,0.0900000,0,1.4177000,0.0580930,0.0580930,0,2020-01-29 22:18:55,2020-09-23 10:00:01
1652.01,154867950,,12h33m25.13s,188.3547000,+84d40m44.25s,84.6789570,-124.7690000,0.039,0.039,0,-43.9200000,0.036,0.036,0,2458683.8969300,0.002280,0.002280,0,0.6664700,0.0000200,0.0000200,0,1.2100000,0.4080000,0.4080000,0,210.0000000,1.2505100,1.2505100,0,3.3730400,0.3111460,0.3111460,0,3908.4100000,,,,2202.0000000,,,,8.6801300,0.006,0.006,0,130.9420000,0.3570000,0.3570000,0,5329.0000000,131.1000000,131.1000000,0,3.8000000,0.0800000,0.0800000,0,1.9900000,0.1100000,0.1100000,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1653.01,156724719,,04h48m07.64s,72.0318220,+39d58m00.97s,39.9669360,1.4000000,1.500,1.500,0,-7.0000000,1.500,1.500,0,2458818.1276300,0.001480,0.001480,0,10.9547500,0.0010400,0.0010400,0,3.7750000,0.2670000,0.2670000,0,4140.0000000,294.0940000,294.0940000,0,,,,0,943.0850000,,,,1543.0000000,,,,9.3530000,0.006,0.006,0,408.3600000,,,0,7106.5000000,152.6000000,152.6000000,0,,,,0,,,,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1654.01,258829450,,19h10m39.92s,287.6663180,+66d46m05.13s,66.7680930,6.7000000,2.300,2.300,0,-16.6000000,2.400,2.400,0,2458685.4065900,0.009030,0.009030,0,1.8350900,0.0001900,0.0001900,0,2.4820000,0.4420000,0.4420000,0,150.0000000,0.5744900,0.5744900,0,3.1715600,0.7645400,0.7645400,0,1202.2100000,,,,1640.0000000,,,,9.6970000,0.018,0.018,0,,,,0,5286.9000000,723.2000000,723.2000000,0,,,,0,2.5600000,0.5900000,0.5900000,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1655.01,266500992,,04h04m41.34s,61.1722340,+52d15m25.17s,52.2569920,5.8900000,0.071,0.071,0,-16.7350000,0.048,0.048,0,2458819.7095300,0.005240,0.005240,0,3.2776700,0.0013500,0.0013500,0,3.0710000,0.4880000,0.4880000,0,1050.0000000,2.5810000,2.5810000,0,3.6770500,0.2892680,0.2892680,0,573.6920000,,,,1363.0000000,,,,10.3309000,0.006,0.006,0,165.3140000,0.9870000,0.9870000,0,5411.0000000,153.9000000,153.9000000,0,4.2900000,0.0900000,0.0900000,0,1.1500000,0.0600000,0.0600000,0,2020-01-29 22:18:55,2020-09-28 12:00:24
1656.01,267694283,FP,04h12m55.2s,63.2300180,+53d41m13.38s,53.6870500,-2.7320000,0.084,0.084,0,-31.5360000,0.070,0.070,0,2458822.5571200,0.001280,0.001280,0,,,,0,8.2730000,0.3200000,0.3200000,0,6400.0000000,42.4629000,42.4629000,0,12.8378000,1.0849700,1.0849700,0,1892.5000000,,,,1837.0000000,,,,8.5494100,0.006,0.006,0,106.4770000,0.6835000,0.6835000,0,6324.0000000,127.6000000,127.6000000,0,4.3400000,0.0900000,0.0900000,0,1.2600000,0.0600000,0.0600000,0,2020-01-29 22:18:55,2020-03-04 12:58:47
1657.01,27677846,FP,04h25m28.83s,66.3701390,+46d21m57.25s,46.3659020,-59.1150000,0.092,0.092,0,9.5590000,0.042,0.042,0,2458821.4485400,0.004490,0.004490,0,5.6258300,0.0022300,0.0022300,0,3.4220000,0.6520000,0.6520000,0,1360.0000000,103.1460000,103.1460000,0,4.0109500,0.9152150,0.9152150,0,1320.9000000,,,,1679.0000000,,,,9.5668000,0.006,0.006,0,78.7137000,0.3300500,0.3300500,0,5304.0000000,123.0000000,123.0000000,0,4.6000000,0.0800000,0.0800000,0,0.7900000,0.0400000,0.0400000,0,2020-01-29 22:18:55,2020-03-04 12:58:47
1658.01,286561122,,04h23m30.29s,65.8762290,+35d29m42.39s,35.4951090,-2.8830000,0.124,0.124,0,-12.7160000,0.080,0.080,0,2458817.9444100,0.004570,0.004570,0,0.6799400,0.0003300,0.0003300,0,1.9070000,0.3390000,0.3390000,0,670.0000000,1.6468400,1.6468400,0,7.8588700,0.6263000,0.6263000,0,18638.5000000,,,,3255.0000000,,,,10.2674000,0.006,0.006,0,506.8640000,12.1120000,12.1120000,0,7325.5000000,136.6000000,136.6000000,0,3.7100000,0.0900000,0.0900000,0,2.9800000,0.1800000,0.1800000,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1659.01,288631580,,18h31m42.05s,277.9251940,+82d18m21.42s,82.3059490,6.7210000,0.039,0.039,0,47.7120000,0.040,0.040,0,2458687.6380940,0.001737,0.001737,0,5.8775780,0.0000540,0.0000540,0,2.8819050,0.4761810,0.4761810,0,407.2197120,53.9390000,53.9390000,0,2.0592930,1.5542560,1.5542560,0,267.1692370,,,,1031.1369790,,,,9.5690600,0.006,0.006,0,122.4940000,0.3070000,0.3070000,0,5977.0000000,130.6000000,130.6000000,0,4.4700000,0.0800000,0.0800000,0,1.0056800,0.0478390,0.0478390,0,2020-01-29 22:18:55,2020-09-15 10:00:02
166.01,147203645,,21h32m47.06s,323.1960860,-44d01m04.93s,-44.0180360,29.8170000,0.047,0.047,0,-58.5170000,0.051,0.051,0,2458326.3842400,0.002100,0.002100,0,5.0613600,0.0005520,0.0005520,0,1.5680330,0.0829030,0.0829030,0,5410.5516410,336.2307700,336.2307700,0,9.8559550,3.2672860,3.2672860,0,239.1274870,,,,1002.9450160,,,,10.7258000,0.006,0.006,0,172.1570000,0.9805000,0.9805000,0,5254.0000000,152.9000000,152.9000000,0,4.4500000,0.3600000,0.3600000,0,1.0021700,0.0537960,0.0537960,0,2018-09-05 18:34:59,2020-10-05 19:46:26
1660.01,311121985,FP,05h42m19.51s,85.5812850,+49d30m48.43s,49.5134520,26.8900000,0.100,0.100,0,-70.4650000,0.082,0.082,0,2458818.0714200,0.005430,0.005430,0,1.3567000,0.0004900,0.0004900,0,2.1100000,0.2960000,0.2960000,0,410.0000000,1.1192500,1.1192500,0,3.7381700,0.2709070,0.2709070,0,3045.3700000,,,,2069.0000000,,,,9.0000700,0.006,0.006,0,187.8230000,2.1665000,2.1665000,0,6375.0000000,159.4000000,159.4000000,0,4.0000000,0.0900000,0.0900000,0,1.8600000,0.0800000,0.0800000,0,2020-01-29 22:18:55,2020-03-25 12:00:24
1661.01,312122956,,05h53m54.23s,88.4759660,+30d26m45.75s,30.4460420,1.0270000,0.203,0.203,0,-4.0590000,0.160,0.160,0,2458817.5300100,0.007210,0.007210,0,2.0528700,0.0008900,0.0008900,0,2.8760000,0.4860000,0.4860000,0,910.0000000,2.8866800,2.8866800,0,,,,0,,,,,,,,,10.1283000,0.072,0.072,0,4488.3800000,1671.2100000,1671.2100000,0,,,,0,,,,0,,,,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1662.01,339538183,,06h13m16.54s,93.3189040,+63d41m06.03s,63.6850080,-4.9900000,0.961,0.961,0,0.5940000,1.224,1.224,0,2458818.5842000,0.000870,0.000870,0,2.6096900,0.0001900,0.0001900,0,1.4150000,0.1250000,0.1250000,0,3550.0000000,1383.6400000,1383.6400000,0,21.1467000,,,0,2928.4700000,,,,,,,,9.7053000,0.006,0.006,0,294.2920000,,,0,7235.0000000,,,0,,,,0,1.7800000,,,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1663.01,353367071,,05h59m44.36s,89.9348470,+33d30m25.09s,33.5069690,-3.0750000,0.120,0.120,0,-6.4380000,0.093,0.093,0,2458819.3987400,0.002130,0.002130,0,2.3753200,0.0003900,0.0003900,0,2.9570000,0.2450000,0.2450000,0,1940.0000000,150.0990000,150.0990000,0,13.5855000,3.0598500,3.0598500,0,24634.5000000,,,,3490.0000000,,,,9.8409500,0.006,0.006,0,402.2610000,8.8495000,8.8495000,0,7895.7000000,147.4000000,147.4000000,0,4.0600000,0.1000000,0.1000000,0,2.1100000,0.1700000,0.1700000,0,2020-01-29 22:18:55,2020-03-25 12:00:24
1664.01,353782445,,18h27m45.09s,276.9378850,+55d45m20.71s,55.7557530,-11.8570000,0.043,0.043,0,27.2820000,0.044,0.044,0,2458689.1955070,0.002073,0.002073,0,11.8349420,0.0001300,0.0001300,0,2.3784810,0.3233870,0.3233870,0,334.0971480,22.4717140,22.4717140,0,2.5431340,1.2333050,1.2333050,0,200.3873590,,,,959.5935720,,,,9.1770800,0.006,0.006,0,143.0310000,0.3945000,0.3945000,0,6225.0000000,193.0000000,193.0000000,0,5.0607800,0.3336490,0.3336490,0,1.3376800,0.0606480,0.0606480,0,2020-01-29 22:18:55,2020-09-23 10:00:01
1665.01,354006740,,05h53m28.57s,88.3690590,+37d20m21.84s,37.3394000,-46.0980000,0.071,0.071,0,83.3900000,0.049,0.049,0,2458819.0041700,0.002200,0.002200,0,1.7640600,0.0002900,0.0002900,0,3.0860000,0.0770000,0.0770000,0,870.0000000,205.8820000,205.8820000,0,12.3762000,3.4806300,3.4806300,0,40901.7000000,,,,3961.0000000,,,,6.3060000,0.017,0.017,0,66.8435800,1.9112500,1.9112500,0,6481.7000000,362.6000000,362.6000000,0,,,,0,2.0300000,0.2200000,0.2200000,0,2020-01-29 22:18:55,2020-03-25 12:00:24
1666.01,368536386,FP,05h57m40.84s,89.4201790,+36d45m56.9s,36.7658050,-2.9470000,0.075,0.075,0,-1.9760000,0.061,0.061,0,2458818.7401200,0.009480,0.009480,0,1.6943300,0.0018300,0.0018300,0,2.1690000,0.5630000,0.5630000,0,650.0000000,3.7035400,3.7035400,0,5.2073300,0.4703900,0.4703900,0,3651.2900000,,,,2165.0000000,,,,10.3693000,0.006,0.006,0,428.9480000,6.9850000,6.9850000,0,7185.0000000,269.0000000,269.0000000,0,4.0400000,0.0900000,0.0900000,0,2.0000000,0.0800000,0.0800000,0,2020-01-29 22:18:55,2020-03-04 12:58:47
1667.01,409183335,FP,05h27m13.88s,81.8078320,+38d35m50.83s,38.5974530,-0.5000000,1.700,1.700,0,-17.0000000,1.700,1.700,0,2458818.2281500,0.001240,0.001240,0,3.3212500,0.0003200,0.0003200,0,4.3040000,0.1270000,0.1270000,0,5760.0000000,1114.2200000,1114.2200000,0,25.5824000,,,0,12389.8000000,,,,,,,,9.7229000,0.014,0.014,0,225.9410000,,,0,7174.0000000,,,0,,,,0,1.7600000,,,0,2020-01-29 22:18:55,2020-03-04 12:58:47
1668.01,417705690,FP,23h14m25.81s,348.6075330,+76d56m03.55s,76.9343200,4.0340000,0.080,0.080,0,10.0820000,0.064,0.064,0,2458957.4388300,0.005120,0.005120,0,2.3633200,0.0004400,0.0004400,0,3.6710000,0.5380000,0.5380000,0,770.0000000,34.0518000,34.0518000,0,3.7934400,0.6928730,0.6928730,0,11293.9000000,,,,2871.0000000,,,,10.0233000,0.006,0.006,0,130.5430000,0.5625000,0.5625000,0,5420.0000000,119.5000000,119.5000000,0,4.3800000,0.0800000,0.0800000,0,1.0400000,0.0500000,0.0500000,0,2020-01-29 22:18:55,2020-07-28 16:00:03
1669.01,428679607,,03h03m49.55s,45.9564740,+83d35m14.74s,83.5874270,91.7320000,0.046,0.046,0,-34.4320000,0.046,0.046,0,2458843.7470270,0.003089,0.003089,0,2.6794850,0.0005820,0.0005820,0,2.0520110,0.6177450,0.6177450,0,431.3034100,50.3548600,50.3548600,0,2.2481120,3.3877240,3.3877240,0,692.1897530,,,,1308.2057120,,,,9.5290600,0.006,0.006,0,111.2760000,0.3695000,0.3695000,0,5550.0000000,134.2000000,134.2000000,0,4.3700000,0.0800000,0.0800000,0,1.0696100,0.0516830,0.0516830,0,2020-01-29 22:18:55,2020-09-15 10:00:02
167.01,149990841,,06h02m39s,90.6624830,-64d49m10.15s,-64.8194850,16.1420000,2.819,2.819,0,13.0180000,2.819,2.819,0,2459040.5441510,0.001456,0.001456,0,4.4536500,0.0006060,0.0006060,0,1.9983930,0.0956370,0.0956370,0,5747.6782840,267.0943000,267.0943000,0,8.8204430,0.3127840,0.3127840,0,355.9600580,,,,1107.8222080,,,,11.5700000,0.018,0.018,0,293.0530000,,,0,5766.0000000,158.9000000,158.9000000,0,,,,0,1.0000000,,,0,2018-09-05 18:34:59,2020-10-02 10:00:02
1670.01,441739020,,17h16m04.14s,259.0172520,+72d09m40.25s,72.1611810,-6.0940000,0.050,0.050,0,5.1540000,0.049,0.049,0,2458750.8843030,0.000807,0.000807,0,40.7494420,0.0002150,0.0002150,0,5.3807650,0.0443670,0.0443670,0,5962.1517690,53.5564460,53.5564460,0,11.0534200,0.4839610,0.4839610,0,39.9098470,,,,641.0468430,,,,9.4682000,0.006,0.006,0,168.0670000,0.6870000,0.6870000,0,6453.0000000,195.0000000,195.0000000,0,5.2000400,0.3748510,0.3748510,0,1.3122500,0.0568340,0.0568340,0,2020-01-29 22:18:55,2020-09-12 10:00:02
1670.02,441739020,,17h16m04.14s,259.0172520,+72d09m40.25s,72.1611810,-6.0940000,0.050,0.050,0,5.1540000,0.049,0.049,0,2458721.9467700,0.004749,0.004749,0,10.9842170,0.0002940,0.0002940,0,3.0748530,0.3009140,0.3009140,0,251.8324830,25.4052050,25.4052050,0,2.4222130,0.2485350,0.2485350,0,229.2011640,,,,992.3707490,,,,9.4682000,0.006,0.006,0,168.0670000,0.6870000,0.6870000,0,6453.0000000,195.0000000,195.0000000,0,5.2000400,0.3748510,0.3748510,0,1.3122500,0.0568340,0.0568340,0,2020-07-16 04:56:45,2020-09-11 16:00:01
1671.01,459903429,,08h43m52.65s,130.9693930,+86d13m42.23s,86.2283980,20.3730000,0.045,0.045,0,2.5040000,0.045,0.045,0,2458821.0487600,0.004130,0.004130,0,8.1366400,0.0033100,0.0033100,0,2.0840000,0.3480000,0.3480000,0,840.0000000,2.8900700,2.8900700,0,11.7500000,,,0,29.5076000,,,,649.0000000,,,,8.7128900,0.006,0.006,0,221.7910000,1.2735000,1.2735000,0,4913.0000000,122.0000000,122.0000000,0,,,,0,3.9600000,,,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1672.01,468828873,,06h07m29.29s,91.8720470,+66d51m27.72s,66.8576990,-19.6520000,0.060,0.060,0,-36.1570000,0.073,0.073,0,2458819.9768500,0.005690,0.005690,0,3.8922400,0.0029600,0.0029600,0,2.5070000,0.3840000,0.3840000,0,660.0000000,2.2971900,2.2971900,0,4.9593200,0.3954310,0.3954310,0,425.3150000,,,,1265.0000000,,,,10.0450000,0.009,0.009,0,281.9020000,4.5300000,4.5300000,0,6064.0000000,132.1000000,132.1000000,0,3.9400000,0.0800000,0.0800000,0,1.8900000,0.0900000,0.0900000,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1673.01,470315428,,04h18m35.64s,64.6484860,+52d51m54.12s,52.8650320,-0.3000000,1.900,1.900,0,5.8000000,1.900,1.900,0,2458818.1974600,0.003130,0.003130,0,1.0862500,0.0003600,0.0003600,0,2.5340000,0.2680000,0.2680000,0,1110.0000000,1.5469700,1.5469700,0,4.6512200,0.7141780,0.7141780,0,4081.8800000,,,,2226.0000000,,,,10.2200000,0.019,0.019,0,471.7980000,,,0,5562.6000000,419.2000000,419.2000000,0,,,,0,1.4000000,0.2100000,0.2100000,0,2020-01-29 22:18:55,2020-01-31 12:00:30
1674.01,73104318,FP,04h06m53.18s,61.7216030,+58d27m55.63s,58.4654520,15.3000000,0.056,0.056,0,-14.9160000,0.047,0.047,0,2458822.5932400,0.002370,0.002370,0,7.4549400,0.0013800,0.0013800,0,3.4650000,0.6120000,0.6120000,0,2280.0000000,71.4002000,71.4002000,0,15.1922000,,,0,479.4680000,,,,1303.0000000,,,,9.4692500,0.006,0.006,0,201.6450000,1.3645000,1.3645000,0,5029.7000000,16.7000000,16.7000000,0,,,,0,2.4500000,,,0,2020-01-29 22:18:55,2020-03-07 12:00:22
1675.01,81831095,,03h11m13.59s,47.8066350,+61d45m44.59s,61.7623850,-3.2460000,0.043,0.043,0,-1.4180000,0.053,0.053,0,2458794.7773300,0.001660,0.001660,0,3.1328200,0.0002700,0.0002700,0,0.8430000,0.0880000,0.0880000,0,1130.0000000,2.4364500,2.4364500,0,7.3769600,0.4299360,0.4299360,0,156.9740000,,,,986.0000000,,,,9.9944000,0.024,0.024,0,399.4010000,5.3000000,5.3000000,0,7478.0000000,216.5000000,216.5000000,0,4.0500000,0.0800000,0.0800000,0,2.0600000,0.0700000,0.0700000,0,2020-01-29 22:18:56,2020-01-31 12:00:30
1676.01,8400842,KP,04h21m52.7s,65.4695810,+57d49m01.95s,57.8172090,-2.5160000,0.083,0.083,0,4.0030000,0.085,0.085,0,2458819.0640980,0.000279,0.000279,0,3.1915840,0.0000760,0.0000760,0,2.9287650,0.0211410,0.0211410,0,8060.1073150,53.9035000,53.9035000,0,16.2703500,1.6151130,1.6151130,0,2231.2682740,,,,1752.9022450,,,,9.4410000,0.006,0.006,0,213.0530000,2.6910000,2.6910000,0,6673.0000000,150.4000000,150.4000000,0,4.1300000,0.1200000,0.1200000,0,1.6868500,0.1672230,0.1672230,0,2020-01-29 22:18:56,2020-01-30 16:00:02
1677.01,87090944,,03h53m56.78s,58.4865860,+58d58m05.88s,58.9683000,73.7590000,0.108,0.108,0,-68.8470000,0.113,0.113,0,2458818.2090500,0.002240,0.002240,0,0.6436700,0.0001200,0.0001200,0,0.5480000,0.1900000,0.1900000,0,800.0000000,15.7615000,15.7615000,0,5.0903900,0.7182960,0.7182960,0,1438.6300000,,,,1715.0000000,,,,10.1089000,0.006,0.006,0,197.1400000,2.9890000,2.9890000,0,5919.7000000,109.0000000,109.0000000,0,4.1200000,0.0800000,0.0800000,0,1.4900000,0.0900000,0.0900000,0,2020-01-29 22:18:56,2020-03-25 12:00:24
1678.01,96291218,,04h52m08.35s,73.0348090,+30d16m49.39s,30.2803860,-6.1000000,2.500,2.500,0,-3.7000000,2.500,2.500,0,2458820.6253600,0.001530,0.001530,0,6.8561000,0.0020100,0.0020100,0,2.6880000,0.3710000,0.3710000,0,4930.0000000,478.4920000,478.4920000,0,20.3432000,,,0,1560.2500000,,,,,,,,10.3614000,0.006,0.006,0,391.5460000,,,0,8001.0000000,,,0,,,,0,2.0500000,,,0,2020-01-29 22:18:56,2020-03-25 12:00:24
1679.01,9837861,FP,04h42m11.66s,70.5485800,+54d17m31.41s,54.2920580,2.9720000,0.067,0.067,0,-2.5060000,0.055,0.055,0,2458817.9375000,0.005880,0.005880,0,0.6572500,0.0002700,0.0002700,0,1.9980000,0.2430000,0.2430000,0,310.0000000,0.6377280,0.6377280,0,4.4680300,,,0,5418.4100000,,,,2390.0000000,,,,9.9021000,0.006,0.006,0,299.3990000,4.3855000,4.3855000,0,5235.5000000,16.3000000,16.3000000,0,,,,0,2.6800000,,,0,2020-01-29 22:18:56,2020-03-04 12:58:47
